source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Portugal,SPORT TV 5 BACKUP,1,SPORT TV 5 (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,SYFY,1,SYFY .b,Film,PT,Portugal,https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/100/40/skychb2505.png,iptv-org-exact,1.100,SkySciFi.uk,Sky Sci-Fi,UK,United Kingdom,,https://www.sky.com/,,,,,,,,
Portugal,SYFY PORTUGAL,1,SYFY PORTUGAL .c,Film,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,TOROS,1,TOROS .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,TOROS TV,1,TOROS TV .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,TOROS TV BACKUP,1,TOROS TV (BACKUP) .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,TRAVELXP,1,TRAVELXP .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,TV RECORD,1,TV RECORD .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,VH1,1,VH1 .b,Muzik,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,W SPORT,1,W-SPORT .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
