source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Albania,FALCON CINEMA HORROR 24,1,FALCON CINEMA HORROR 24 .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA ROMANCE,1,FALCON CINEMA ROMANCE .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA SCI FI,1,FALCON CINEMA SCI-FI .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA THRILLER,1,FALCON CINEMA THRILLER .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON PREMIUM 1,1,FALCON PREMIUM 1 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON PREMIUM 2,1,FALCON PREMIUM 2 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON PREMIUM 3,1,FALCON PREMIUM 3 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON PREMIUM 4,1,FALCON PREMIUM 4 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON PREMIUM 5,1,FALCON PREMIUM 5 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON PREMIUM 6,1,FALCON PREMIUM 6 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FASHION TV,1,FASHION TV .c,Yasam,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM ACTION,1,FILM ACTION .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM BOX PLUS,1,FILM BOX PLUS .s,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM FAMYLY,1,FILM FAMYLY .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM GOLD 1,1,FILM GOLD 1 .b,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM GOLD 2,1,FILM GOLD 2 .b,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM GOLD 3,1,FILM GOLD 3 .b,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM GOLD 4,1,FILM GOLD 4 .b,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM MAX,1,FILM MAX .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILM STINET,1,FILM STINET .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 ACTION,1,FILMA24 ACTION .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FILMA24 ADVENTURE,1,FILMA24 ADVENTURE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
