source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Turkey,TURKMENLI TV,1,TURKMENLI TV .c,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TV 264,1,TV 264 .c,Ulusal,TR,Turkey,https://i.imgur.com/tudXdOZ.png,iptv-org-exact,1.100,TV264.tr,TV 264,TR,Turkey,,https://tv264.com.tr/,,,,,,,,
Turkey,TV 42,1,TV 42 .c,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TV 52 ORDU,1,TV 52 ORDU .s,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TV 8 H265,1,TV 8 HD (H265) .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TV 85,1,TV 85 .s,Ulusal,TR,Turkey,https://i.imgur.com/QuelSsc.png,iptv-org-exact,1.100,TV85.tr,TV 8.5,TR,Turkey,,,,,,,,,,
Turkey,TV DEN,1,TV DEN .c,Ulusal,TR,Turkey,https://i.imgur.com/Uhg95Ze.png,iptv-org-exact,1.100,TVDen.tr,TV Den,TR,Turkey,,https://tvden.com.tr/,,,,,,,,
Turkey,TV EM,1,TV EM .s,Ulusal,TR,Turkey,https://upload.wikimedia.org/wikipedia/tr/e/e9/TvEM_logosu.png,iptv-org-exact,1.100,TvEM.tr,TvEM,TR,Turkey,,,,,,,,,,
Turkey,TV KAYSERI,1,TV KAYSERI .c,Ulusal,TR,Turkey,https://i.imgur.com/2zsm7Jt.png,iptv-org-exact,1.100,TVKayseri.tr,TV Kayseri,TR,Turkey,,https://tvkayseri.com.tr/,,,,,,,,
Turkey,TV NET,1,TV NET .c,Ulusal,TR,Turkey,https://i.imgur.com/mQo8yWQ.png,manual,1.100,TVNET.tr,TVNET,TR,Turkey,,https://www.tvnet.com.tr/,,,,TVNET.tr,,,,
Turkey,TVDEN TV,1,TVDEN TV .b,Ulusal,TR,Turkey,https://i.imgur.com/Uhg95Ze.png,iptv-org-exact,1.100,TVDen.tr,TV Den,TR,Turkey,,https://tvden.com.tr/,,,,,,,,
Turkey,TVO TV,1,TVO TV .b,Ulusal,TR,Turkey,https://i.imgur.com/i57Vst6.png,iptv-org-exact,1.100,TVO.ch,TVO,CH,Switzerland,,https://www.tvo-online.ch/,,,,,,,,
Turkey,UCANKUS,1,UCANKUS .s,Ulusal,TR,Turkey,https://i.imgur.com/4j8WrIu.png,iptv-org-exact,1.100,UcanKusTV.tr,UcanKus TV,TR,Turkey,,https://www.ucankus.com/,,,,,,,,
