source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Italy,TELEMOLISE,1,TELEMOLISE .c,Ulusal,IT,Italy,https://i.imgur.com/aTs88Es.png,iptv-org-exact,1.100,Telemolise.it,Telemolise,IT,Italy,,,,,,,,,,
Italy,TELENORD,1,TELENORD .c,Ulusal,IT,Italy,https://i.imgur.com/yqXORkt.png,iptv-org-exact,1.100,Telenord.ar,Telenord,AR,Argentina,,https://www.telenord.com.ar/,,,,,,,,
Italy,TELEPACE TRENTO HISTORY LAB,1,TELEPACE TRENTO (HISTORY LAB) .c,Belgesel,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TELEQUATTRO,1,TELEQUATTRO .c,Ulusal,IT,Italy,https://telequattro.medianordest.it/wp-content/uploads/2020/10/T4Logo120.png,iptv-org-exact,1.100,TeleQuattro.it,Tele Quattro,IT,Italy,,,,,,,,,,
Italy,TELESPAZIO TV,1,TELESPAZIO TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TELETRICOLORE,1,TELETRICOLORE .c,Ulusal,IT,Italy,https://i.imgur.com/GajzIN6.png,iptv-org-exact,1.100,Teletricolore.it,Teletricolore,IT,Italy,,,,,,,,,,
Italy,TV QUI,1,TV QUI .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TV QUI MODENA,1,TV QUI (MODENA) .s,Ulusal,IT,Italy,https://i.imgur.com/YfMVNDE.png,iptv-org-exact,1.100,TVQuiModena.it,TV Qui Modena,IT,Italy,,,,,,,,,,
Italy,TV7 NEWS,1,TV7 NEWS .c,Haber,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TVRS,1,TVRS .c,Ulusal,IT,Italy,https://i.imgur.com/6bxtL6D.png,iptv-org-exact,1.100,TVRS.it,TVRS,IT,Italy,,https://www.tvrs.it/,,,,,,,,
Italy,UNINETTUNO,1,UNINETTUNO .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,UNINETTUNO UNIVERSITY TV,1,UNINETTUNO UNIVERSITY TV .c,Egitim,IT,Italy,https://i.imgur.com/c9So8nf.png,iptv-org-exact,1.100,UniNettunoUniversityTV.it,UniNettuno University TV,IT,Italy,,https://www.uninettuno.tv/,,,,,,,,
Italy,VIDEO NOVARA,1,VIDEO NOVARA .c,Ulusal,IT,Italy,https://i.imgur.com/AJAYgyN.png,iptv-org-exact,1.100,Videonovara.it,Videonovara,IT,Italy,,,,,,,,,,
Italy,VIDEOLINA,1,VIDEOLINA .c,Ulusal,IT,Italy,https://i.imgur.com/e5muLY3.png,iptv-org-exact,1.100,Videolina.it,Videolina,IT,Italy,,https://www.videolina.it/,,,,,,,,
Italy,VIDEOSTAR TV,1,VIDEOSTAR TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,VIDEOTOLENTINO,1,VIDEOTOLENTINO .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,YU GI OH! ITALY,1,YU-GI-OH! ITALY .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
